000012	2015-06-01 07:54:50	1	I
000005	2015-06-01 08:04:10	1	I
000008	2015-06-01 08:18:56	1	I
000007	2015-06-01 08:36:26	1	I
000006	2015-06-01 08:54:26	1	I
000006	2015-06-01 12:34:13	1	O
000012	2015-06-01 12:34:33	1	O
000008	2015-06-01 12:34:41	1	O
000007	2015-06-01 12:38:28	1	O
000005	2015-06-01 12:43:28	1	O
000005	2015-06-01 14:03:10	1	I
000008	2015-06-01 14:03:13	1	I
000007	2015-06-01 14:05:00	1	I
000006	2015-06-01 14:08:46	1	I
000012	2015-06-01 14:14:07	1	I
000005	2015-06-01 17:14:29	1	O
000007	2015-06-01 17:33:16	1	O
000008	2015-06-01 17:35:25	1	O
000006	2015-06-01 17:48:05	1	O
000012	2015-06-01 17:49:01	1	O
000012	2015-06-02 08:02:15	1	2
000006	2015-06-02 08:05:11	1	I
000010	2015-06-02 08:09:29	1	I
000005	2015-06-02 08:11:12	1	I
000008	2015-06-02 08:11:16	1	I
000007	2015-06-02 08:19:44	1	I
000007	2015-06-02 12:32:38	1	O
000006	2015-06-02 12:32:42	1	O
000012	2015-06-02 12:33:59	1	O
000008	2015-06-02 12:37:28	1	O
000005	2015-06-02 12:40:46	1	O
000007	2015-06-02 14:03:24	1	I
000006	2015-06-02 14:06:20	1	I
000012	2015-06-02 14:12:44	1	I
000012	2015-06-02 14:12:46	1	I
000005	2015-06-02 14:20:53	1	I
000008	2015-06-02 14:20:57	1	I
000005	2015-06-02 17:19:52	1	O
000007	2015-06-02 17:32:50	1	O
000008	2015-06-02 17:35:11	1	O
000008	2015-06-02 17:35:13	1	O
000006	2015-06-02 17:36:22	1	O
000012	2015-06-02 17:45:21	1	O
000010	2015-06-02 17:45:57	1	O
000009	2015-06-02 17:49:23	1	I
000009	2015-06-03 04:57:44	1	O
000010	2015-06-03 07:55:32	1	I
000012	2015-06-03 07:59:33	1	I
000006	2015-06-03 08:04:13	1	I
000005	2015-06-03 08:05:15	1	I
000005	2015-06-03 08:05:17	1	I
000008	2015-06-03 08:05:21	1	I
000007	2015-06-03 09:28:39	1	I
000006	2015-06-03 12:31:35	1	O
000012	2015-06-03 12:31:44	1	O
000007	2015-06-03 12:35:09	1	O
000008	2015-06-03 12:35:57	1	O
000008	2015-06-03 12:35:59	1	O
000005	2015-06-03 12:36:36	1	O
000007	2015-06-03 14:02:51	1	I
000008	2015-06-03 14:03:02	1	I
000005	2015-06-03 14:03:51	1	I
000006	2015-06-03 14:06:40	1	I
000012	2015-06-03 14:12:11	1	I
000005	2015-06-03 17:23:42	1	O
000012	2015-06-03 17:29:23	1	O
000007	2015-06-03 17:30:06	1	O
000008	2015-06-03 17:30:46	1	O
000010	2015-06-03 17:31:19	1	O
000006	2015-06-03 17:33:11	1	O
000005	2015-06-03 17:35:45	1	O
000009	2015-06-03 17:39:43	1	I
000009	2015-06-04 04:56:24	1	O
000012	2015-06-04 07:59:11	1	I
000005	2015-06-04 08:05:19	1	I
000008	2015-06-04 08:06:00	1	I
000007	2015-06-04 08:06:31	1	I
000006	2015-06-04 08:13:54	1	I
000006	2015-06-04 12:34:51	1	O
000005	2015-06-04 12:35:14	1	O
000007	2015-06-04 12:35:22	1	O
000008	2015-06-04 12:37:16	1	O
000012	2015-06-04 12:37:58	1	O
000007	2015-06-04 14:03:45	1	I
000005	2015-06-04 14:03:52	1	I
000006	2015-06-04 14:04:04	1	I
000008	2015-06-04 14:04:18	1	I
000012	2015-06-04 14:04:35	1	I
000006	2015-06-04 17:31:22	1	O
000012	2015-06-04 17:33:32	1	O
000009	2015-06-04 17:34:31	1	I
000010	2015-06-04 17:36:17	1	O
000008	2015-06-04 17:37:56	1	O
000007	2015-06-04 17:38:25	1	O
000009	2015-06-05 04:56:37	1	O
000005	2015-06-05 08:01:30	1	I
000008	2015-06-05 08:01:35	1	I
000010	2015-06-05 08:04:18	1	I
000007	2015-06-05 08:06:53	1	I
000012	2015-06-05 08:15:29	1	I
000006	2015-06-05 08:19:04	1	I
000006	2015-06-05 12:31:05	1	O
000012	2015-06-05 12:31:10	1	O
000005	2015-06-05 12:31:18	1	O
000007	2015-06-05 12:38:50	1	O
000008	2015-06-05 12:44:18	1	O
000006	2015-06-05 13:55:47	1	I
000007	2015-06-05 13:59:09	1	I
000008	2015-06-05 13:59:28	1	I
000005	2015-06-05 13:59:43	1	I
000012	2015-06-05 14:09:39	1	I
000008	2015-06-05 15:00:44	1	O
000005	2015-06-05 17:01:15	1	O
000007	2015-06-05 17:28:30	1	O
000012	2015-06-05 17:29:08	1	O
000010	2015-06-05 17:31:52	1	O
000006	2015-06-05 17:35:00	1	O
000009	2015-06-05 17:36:48	1	I
000009	2015-06-06 05:07:38	1	O
000009	2015-06-06 18:02:17	1	I
000009	2015-06-07 05:01:54	1	O
000007	2015-06-08 08:00:18	1	I
000005	2015-06-08 08:05:41	1	I
000008	2015-06-08 08:05:46	1	I
000012	2015-06-08 08:14:09	1	I
000010	2015-06-08 08:25:40	1	I
000012	2015-06-08 12:32:57	1	O
000007	2015-06-08 12:34:09	1	O
000008	2015-06-08 12:51:46	1	O
000005	2015-06-08 12:51:55	1	O
000005	2015-06-08 14:02:30	1	I
000008	2015-06-08 14:04:12	1	I
000007	2015-06-08 14:04:19	1	I
000012	2015-06-08 14:33:59	1	I
000005	2015-06-08 17:15:09	1	O
000007	2015-06-08 17:30:47	1	O
000010	2015-06-08 17:33:09	1	O
000012	2015-06-08 17:33:14	1	O
000008	2015-06-08 17:34:18	1	O
000007	2015-06-09 07:58:20	1	I
000006	2015-06-09 08:03:08	1	I
000005	2015-06-09 08:03:22	1	I
000008	2015-06-09 08:03:26	1	I
000012	2015-06-09 08:03:32	1	I
000010	2015-06-09 08:04:28	1	I
000006	2015-06-09 12:30:17	1	O
000012	2015-06-09 12:32:33	1	O
000007	2015-06-09 12:36:39	1	O
000008	2015-06-09 12:37:22	1	O
000005	2015-06-09 12:38:17	1	O
000007	2015-06-09 14:07:43	1	I
000012	2015-06-09 14:08:22	1	I
000006	2015-06-09 14:08:51	1	I
000005	2015-06-09 14:42:25	1	I
000008	2015-06-09 14:42:29	1	I
000005	2015-06-09 17:19:32	1	O
000007	2015-06-09 17:31:03	1	O
000008	2015-06-09 17:33:41	1	O
000006	2015-06-09 17:44:27	1	O
000009	2015-06-09 18:16:07	1	I
000009	2015-06-10 05:02:17	1	O
000012	2015-06-10 07:59:45	1	I
000008	2015-06-10 08:06:43	1	I
000006	2015-06-10 08:06:48	1	I
000005	2015-06-10 08:06:51	1	I
000010	2015-06-10 08:15:51	1	I
000007	2015-06-10 08:18:47	1	I
000007	2015-06-10 12:32:02	1	O
000005	2015-06-10 12:33:51	1	O
000008	2015-06-10 12:33:55	1	O
000012	2015-06-10 12:34:51	1	O
000012	2015-06-10 12:34:53	1	O
000006	2015-06-10 12:34:59	1	O
000005	2015-06-10 14:01:07	1	I
000007	2015-06-10 14:02:22	1	I
000008	2015-06-10 14:02:37	1	I
000012	2015-06-10 14:13:22	1	I
000006	2015-06-10 14:16:27	1	I
000005	2015-06-10 17:16:13	1	I
000007	2015-06-10 17:30:32	1	O
000008	2015-06-10 17:33:21	1	O
000012	2015-06-10 17:34:12	1	O
000010	2015-06-10 17:34:15	1	O
000006	2015-06-10 17:34:32	1	O
000009	2015-06-10 17:38:43	1	I
000009	2015-06-10 17:38:45	1	I
000009	2015-06-11 04:57:04	1	O
000005	2015-06-11 07:57:10	1	I
000008	2015-06-11 07:57:15	1	I
000007	2015-06-11 07:58:34	1	I
000006	2015-06-11 07:58:52	1	I
000012	2015-06-11 07:59:03	1	I
000010	2015-06-11 08:00:38	1	I
000007	2015-06-11 12:36:34	1	O
000005	2015-06-11 12:37:48	1	O
000008	2015-06-11 12:38:42	1	O
000005	2015-06-11 14:01:36	1	I
000006	2015-06-11 14:08:43	1	I
000012	2015-06-11 14:08:55	1	I
000007	2015-06-11 14:09:58	1	I
000008	2015-06-11 14:19:19	1	I
000005	2015-06-11 17:19:11	1	O
000006	2015-06-11 17:33:34	1	O
000009	2015-06-11 17:35:51	1	I
000008	2015-06-11 17:39:28	1	O
000007	2015-06-11 17:39:35	1	O
000012	2015-06-11 17:39:56	1	O
000010	2015-06-11 17:42:44	1	O
000009	2015-06-12 05:05:15	1	O
000006	2015-06-12 07:44:15	1	I
000005	2015-06-12 08:06:16	1	I
000008	2015-06-12 08:06:20	1	I
000012	2015-06-12 08:06:31	1	I
000007	2015-06-12 08:08:12	1	I
000010	2015-06-12 08:34:49	1	I
000006	2015-06-12 12:29:56	1	O
000007	2015-06-12 12:30:56	1	O
000005	2015-06-12 12:36:04	1	O
000008	2015-06-12 12:37:36	1	O
000007	2015-06-12 14:01:23	1	I
000006	2015-06-12 14:09:04	1	I
000005	2015-06-12 14:49:08	1	I
000008	2015-06-12 14:49:12	1	I
000005	2015-06-12 17:17:03	1	O
000007	2015-06-12 17:25:48	1	O
000006	2015-06-12 17:27:37	1	O
000004	2015-06-12 17:27:54	1	O
000004	2015-06-12 17:27:56	1	O
000008	2015-06-12 17:28:09	1	O
000012	2015-06-12 17:32:16	1	O
000010	2015-06-12 17:35:13	1	O
000009	2015-06-12 17:54:31	1	I
000009	2015-06-13 04:46:25	1	O
000009	2015-06-14 05:02:15	1	O
000005	2015-06-15 08:03:20	1	I
000006	2015-06-15 08:04:07	1	I
000005	2015-06-19 17:09:01	1	O
000007	2015-06-19 17:30:58	1	O
000005	2015-06-22 07:57:57	1	I
000007	2015-06-22 08:00:56	1	I
000012	2015-06-22 08:11:24	1	I
000010	2015-06-22 08:38:15	1	I
000006	2015-06-22 08:42:53	1	I
000008	2015-06-22 09:14:33	1	I
000007	2015-06-22 12:33:22	1	O
000006	2015-06-22 12:33:44	1	O
000012	2015-06-22 12:33:59	1	O
000008	2015-06-22 12:35:44	1	O
000005	2015-06-22 14:03:26	1	I
000007	2015-06-22 14:03:54	1	I
000008	2015-06-22 14:04:01	1	I
000006	2015-06-22 14:09:29	1	I
000012	2015-06-22 14:10:48	1	I
000005	2015-06-22 17:23:08	1	I
000005	2015-06-22 17:23:13	1	O
000006	2015-06-22 17:23:29	1	O
000012	2015-06-22 17:25:41	1	O
000010	2015-06-22 17:27:30	1	O
000007	2015-06-22 17:28:43	1	O
000008	2015-06-22 17:32:33	1	O
000008	2015-06-23 08:01:57	1	I
000005	2015-06-23 08:02:11	1	I
000010	2015-06-23 08:10:13	1	I
000012	2015-06-23 08:10:25	1	I
000007	2015-06-23 08:13:55	1	I
000006	2015-06-23 09:04:07	1	I
000007	2015-06-23 12:31:29	1	O
000006	2015-06-23 12:32:53	1	O
000012	2015-06-23 12:34:13	1	O
000008	2015-06-23 12:36:40	1	O
000005	2015-06-23 13:59:55	1	I
000006	2015-06-23 14:00:42	1	I
000008	2015-06-23 14:02:38	1	I
000007	2015-06-23 14:03:03	1	I
000012	2015-06-23 14:12:36	1	I
000005	2015-06-23 17:18:27	1	O
000007	2015-06-23 17:34:19	1	O
000008	2015-06-23 17:35:06	1	O
000006	2015-06-23 17:35:18	1	O
000012	2015-06-23 17:40:01	1	O
000010	2015-06-23 17:49:06	1	O
000006	2015-06-25 07:55:24	1	I
000010	2015-06-25 07:59:38	1	I
000012	2015-06-25 07:59:44	1	I
000005	2015-06-25 08:01:27	1	I
000008	2015-06-25 08:01:33	1	I
000007	2015-06-25 08:37:59	1	I
000006	2015-06-25 12:32:24	1	I
000012	2015-06-25 12:32:30	1	I
000007	2015-06-25 12:34:13	1	O
000005	2015-06-25 12:42:48	1	O
000008	2015-06-25 12:42:56	1	O
000012	2015-06-25 14:07:33	1	O
000006	2015-06-25 14:08:56	1	O
000007	2015-06-25 14:16:50	1	O
000007	2015-06-25 14:16:57	1	I
000008	2015-06-25 14:21:29	1	I
000005	2015-06-25 14:21:31	1	I
000005	2015-06-25 17:19:40	1	O
000006	2015-06-25 17:29:54	1	O
000012	2015-06-25 17:30:03	1	O
000008	2015-06-25 17:40:03	1	O
000007	2015-06-25 17:48:06	1	O
000008	2015-06-26 08:05:55	1	I
000005	2015-06-26 08:05:59	1	I
000006	2015-06-26 08:06:03	1	I
000012	2015-06-26 08:06:09	1	I
000007	2015-06-26 08:22:42	1	I
000010	2015-06-26 08:30:19	1	I
000007	2015-06-26 12:30:26	1	O
000012	2015-06-26 12:34:22	1	O
000008	2015-06-26 12:34:55	1	O
000005	2015-06-26 12:35:59	1	O
000006	2015-06-26 12:35:58	1	O
000012	2015-06-26 14:00:13	1	2
000007	2015-06-26 14:03:06	1	I
000008	2015-06-26 14:05:55	1	I
000005	2015-06-26 14:06:24	1	I
000006	2015-06-26 14:12:45	1	I
000008	2015-06-26 17:36:18	1	O
000007	2015-06-26 17:36:45	1	O
000012	2015-06-26 17:39:46	1	O
000010	2015-06-26 17:51:31	1	O
000006	2015-06-26 17:53:54	1	O
000005	2015-06-29 08:01:35	1	I
000012	2015-06-29 08:02:21	1	I
000008	2015-06-29 08:17:01	1	I
000007	2015-06-29 08:23:33	1	I
000006	2015-06-29 08:41:34	1	I
000010	2015-06-29 08:41:44	1	I
000012	2015-06-29 12:31:36	1	O
000006	2015-06-29 12:37:07	1	O
000007	2015-06-29 12:37:12	1	O
000008	2015-06-29 12:37:55	1	O
000005	2015-06-29 12:39:07	1	O
000005	2015-06-29 14:02:09	1	I
000005	2015-06-29 14:02:14	1	I
000008	2015-06-29 14:03:01	1	I
000007	2015-06-29 14:03:35	1	I
000012	2015-06-29 14:07:31	1	I
000006	2015-06-29 14:07:56	1	I
000005	2015-06-29 17:19:09	1	O
000012	2015-06-29 17:29:02	1	O
000007	2015-06-29 17:29:24	1	O
000010	2015-06-29 17:29:27	1	O
000006	2015-06-29 17:34:53	1	O
000008	2015-06-29 17:35:12	1	O
000012	2015-06-30 08:04:36	1	2
000008	2015-06-30 08:07:52	1	I
000005	2015-06-30 08:08:01	1	I
000007	2015-06-30 08:14:28	1	I
000006	2015-06-30 08:20:36	1	I
000010	2015-06-30 08:24:04	1	I
000012	2015-06-30 12:31:12	1	O
000007	2015-06-30 12:34:14	1	O
000005	2015-06-30 12:41:36	1	O
000008	2015-06-30 12:41:39	1	O
000012	2015-06-30 14:00:39	1	2
000005	2015-06-30 14:05:55	1	I
000008	2015-06-30 14:06:00	1	I
000005	2015-06-30 17:20:04	1	O
000008	2015-06-30 17:33:04	1	O
000006	2015-06-30 17:40:42	1	O
000010	2015-06-30 17:40:48	1	O
000012	2015-06-30 17:40:52	1	O
000008	2015-06-15 08:05:32	1	I
000012	2015-06-15 08:10:25	1	I
000007	2015-06-15 08:23:10	1	I
000010	2015-06-15 08:34:30	1	I
000006	2015-06-15 12:32:51	1	O
000012	2015-06-15 12:33:07	1	O
000005	2015-06-15 12:35:21	1	O
000008	2015-06-15 12:35:32	1	O
000007	2015-06-15 12:36:12	1	O
000008	2015-06-15 14:02:26	1	I
000006	2015-06-15 14:07:51	1	I
000005	2015-06-15 14:10:32	1	I
000012	2015-06-15 14:14:44	1	I
000007	2015-06-15 14:20:43	1	I
000005	2015-06-15 17:21:41	1	O
000007	2015-06-15 17:36:51	1	O
000008	2015-06-15 17:37:16	1	O
000006	2015-06-15 17:37:39	1	O
000012	2015-06-15 18:07:20	1	O
000010	2015-06-15 19:14:17	1	O
000010	2015-06-16 07:48:43	1	I
000006	2015-06-16 07:51:10	1	I
000005	2015-06-16 08:01:45	1	I
000008	2015-06-16 08:01:50	1	I
000012	2015-06-16 08:08:35	1	I
000007	2015-06-16 08:28:22	1	I
000005	2015-06-16 12:29:45	1	O
000008	2015-06-16 12:30:00	1	O
000007	2015-06-16 12:31:49	1	O
